date,season,away_team.x,away_goals,home_team,home_goals,extra_time,attendance,winner,game_status,home_odds,tie_odds,away_odds,location_lon,location_lat,label_content
8/03/2020,2019/2020,Vegas Golden Knights,5,Calgary Flames,3,Normal Time,18841,Vegas Golden Knights,Played,2.6,4.1,2.43,-114.051939,51.037398,Calgary Flames vs Vegas Golden Knights | Score: 3 - 5 Normal Time | Winner is Vegas Golden Knights
9/03/2020,2019/2020,Colorado Avalanche,1,Los Angeles Kings,3,Normal Time,15011,Los Angeles Kings,Played,3.08,4.15,2.1,-118.267259,34.043004,Los Angeles Kings vs Colorado Avalanche | Score: 3 - 1 Normal Time | Winner is Los Angeles Kings
9/03/2020,2019/2020,Florida Panthers,2,St. Louis Blues,1,Normal Time,18096,Florida Panthers,Played,2.02,4.55,3.17,-90.202834,38.626798,St. Louis Blues vs Florida Panthers | Score: 1 - 2 Normal Time | Winner is Florida Panthers
9/03/2020,2019/2020,Washington Capitals,2,Buffalo Sabres,3,SO,16539,Buffalo Sabres,Played,3.15,4.45,2,-78.876395,42.874951,Buffalo Sabres vs Washington Capitals | Score: 3 - 2 SO | Winner is Buffalo Sabres
9/03/2020,2019/2020,Arizo Coyotes,2,Winnipeg Jets,4,Normal Time,15325,Winnipeg Jets,Played,2.2,4,3,-97.143754,49.89259,Winnipeg Jets vs Arizo Coyotes | Score: 4 - 2 Normal Time | Winner is Winnipeg Jets
9/03/2020,2019/2020,Vegas Golden Knights,3,Edmonton Oilers,2,OT,17327,Vegas Golden Knights,Played,2.39,4.2,2.58,-113.498029,53.546977,Edmonton Oilers vs Vegas Golden Knights | Score: 2 - 3 OT | Winner is Vegas Golden Knights
10/03/2020,2019/2020,Ottawa Setors,2,Aheim Ducks,5,Normal Time,15044,Aheim Ducks,Played,2.2,4.45,2.9,-117.876426,33.807714,Aheim Ducks vs Ottawa Setors | Score: 5 - 2 Normal Time | Winner is Aheim Ducks
10/03/2020,2019/2020,Boston Bruins,2,Philadelphia Flyers,0,Normal Time,19689,Boston Bruins,Played,2.64,4.1,2.38,-75.171967,39.90041,Philadelphia Flyers vs Boston Bruins | Score: 0 - 2 Normal Time | Winner is Boston Bruins
10/03/2020,2019/2020,Pittsburgh Penguins,5,New Jersey Devils,2,Normal Time,13473,Pittsburgh Penguins,Played,3.74,4.4,1.87,-74.171058,40.733511,New Jersey Devils vs Pittsburgh Penguins | Score: 2 - 5 Normal Time | Winner is Pittsburgh Penguins
10/03/2020,2019/2020,Caroli Hurricanes,5,Detroit Red Wings,2,Normal Time,17511,Caroli Hurricanes,Played,4.8,4.95,1.6,-83.055271,42.341077,Detroit Red Wings vs Caroli Hurricanes | Score: 2 - 5 Normal Time | Winner is Caroli Hurricanes
10/03/2020,2019/2020,Tampa Bay Lightning,1,Toronto Maple Leafs,2,Normal Time,19124,Toronto Maple Leafs,Played,2.5,4.2,2.5,-79.379026,43.64341,Toronto Maple Leafs vs Tampa Bay Lightning | Score: 2 - 1 Normal Time | Winner is Toronto Maple Leafs
10/03/2020,2019/2020,shville Predators,4,Montreal Cadiens,2,Normal Time,21021,shville Predators,Played,2.6,3.96,2.46,-73.56945,44.496067,Montreal Cadiens vs shville Predators | Score: 2 - 4 Normal Time | Winner is shville Predators
11/03/2020,2019/2020,St. Louis Blues,4,Aheim Ducks,2,Normal Time,16195,St. Louis Blues,Played,3.6,4.9,1.86,-117.876426,33.807714,Aheim Ducks vs St. Louis Blues | Score: 2 - 4 Normal Time | Winner is St. Louis Blues
11/03/2020,2019/2020,Ottawa Setors,2,Los Angeles Kings,3,Normal Time,12030,Los Angeles Kings,Played,2.05,4.15,3.28,-118.267259,34.043004,Los Angeles Kings vs Ottawa Setors | Score: 3 - 2 Normal Time | Winner is Los Angeles Kings
11/03/2020,2019/2020,San Jose Sharks,2,Chicago Blackhawks,6,Normal Time,21275,Chicago Blackhawks,Played,1.98,4.45,3.25,-87.674192,41.880666,Chicago Blackhawks vs San Jose Sharks | Score: 6 - 2 Normal Time | Winner is Chicago Blackhawks
11/03/2020,2019/2020,Winnipeg Jets,4,Edmonton Oilers,2,Normal Time,17165,Winnipeg Jets,Played,2.13,4.3,2.95,-113.498029,53.546977,Edmonton Oilers vs Winnipeg Jets | Score: 2 - 4 Normal Time | Winner is Winnipeg Jets
11/03/2020,2019/2020,Philadelphia Flyers,,Tampa Bay Lightning,,,,,Upcoming,,,,-82.451804,27.942695,Tampa Bay Lightning vs Philadelphia Flyers | Upcoming Game at Tampa Bay Lightning
11/03/2020,2019/2020,Florida Panthers,,Dallas Stars,,,,,Upcoming,,,,-96.810706,32.791093,Dallas Stars vs Florida Panthers | Upcoming Game at Dallas Stars
11/03/2020,2019/2020,Vancouver Canucks,,Arizo Coyotes,,,,,Upcoming,,,,-112.261173,33.532977,Arizo Coyotes vs Vancouver Canucks | Upcoming Game at Arizo Coyotes
11/03/2020,2019/2020,Detroit Red Wings,,Washington Capitals,,,,,Upcoming,,,,-77.021903,38.898147,Washington Capitals vs Detroit Red Wings | Upcoming Game at Washington Capitals
11/03/2020,2019/2020,Pittsburgh Penguins,,Columbus Blue Jackets,,,,,Upcoming,,,,-83.006102,39.96904,Columbus Blue Jackets vs Pittsburgh Penguins | Upcoming Game at Columbus Blue Jackets
11/03/2020,2019/2020,Caroli Hurricanes,,New Jersey Devils,,,,,Upcoming,,,,-74.171058,40.733511,New Jersey Devils vs Caroli Hurricanes | Upcoming Game at New Jersey Devils
11/03/2020,2019/2020,shville Predators,,Toronto Maple Leafs,,,,,Upcoming,,,,-79.379026,43.64341,Toronto Maple Leafs vs shville Predators | Upcoming Game at Toronto Maple Leafs
11/03/2020,2019/2020,Buffalo Sabres,,Montreal Cadiens,,,,,Upcoming,,,,-73.56945,44.496067,Montreal Cadiens vs Buffalo Sabres | Upcoming Game at Montreal Cadiens
11/03/2020,2019/2020,Vegas Golden Knights,,Minnesota Wild,,,,,Upcoming,,,,-93.102168,44.944905,Minnesota Wild vs Vegas Golden Knights | Upcoming Game at Minnesota Wild
11/03/2020,2019/2020,New York Islanders,,Calgary Flames,,,,,Upcoming,,,,-114.051939,51.037398,Calgary Flames vs New York Islanders | Upcoming Game at Calgary Flames
12/03/2020,2019/2020,San Jose Sharks,,St. Louis Blues,,,,,Upcoming,,,,-90.202834,38.626798,St. Louis Blues vs San Jose Sharks | Upcoming Game at St. Louis Blues
12/03/2020,2019/2020,Vancouver Canucks,,Colorado Avalanche,,,,,Upcoming,,,,-105.008479,39.74822,Colorado Avalanche vs Vancouver Canucks | Upcoming Game at Colorado Avalanche
12/03/2020,2019/2020,Ottawa Setors,,Chicago Blackhawks,,,,,Upcoming,,,,-87.674192,41.880666,Chicago Blackhawks vs Ottawa Setors | Upcoming Game at Chicago Blackhawks
12/03/2020,2019/2020,Boston Bruins,,Buffalo Sabres,,,,,Upcoming,,,,-78.876395,42.874951,Buffalo Sabres vs Boston Bruins | Upcoming Game at Buffalo Sabres
12/03/2020,2019/2020,New York Islanders,,Edmonton Oilers,,,,,Upcoming,,,,-113.498029,53.546977,Edmonton Oilers vs New York Islanders | Upcoming Game at Edmonton Oilers
13/03/2020,2019/2020,New Jersey Devils,,Florida Panthers,,,,,Upcoming,,,,-80.325378,26.158498,Florida Panthers vs New Jersey Devils | Upcoming Game at Florida Panthers
13/03/2020,2019/2020,Detroit Red Wings,,Tampa Bay Lightning,,,,,Upcoming,,,,-82.451804,27.942695,Tampa Bay Lightning vs Detroit Red Wings | Upcoming Game at Tampa Bay Lightning
13/03/2020,2019/2020,San Jose Sharks,,Dallas Stars,,,,,Upcoming,,,,-96.810706,32.791093,Dallas Stars vs San Jose Sharks | Upcoming Game at Dallas Stars
13/03/2020,2019/2020,New York Rangers,,Arizo Coyotes,,,,,Upcoming,,,,-112.261173,33.532977,Arizo Coyotes vs New York Rangers | Upcoming Game at Arizo Coyotes
13/03/2020,2019/2020,Aheim Ducks,,Los Angeles Kings,,,,,Upcoming,,,,-118.267259,34.043004,Los Angeles Kings vs Aheim Ducks | Upcoming Game at Los Angeles Kings
13/03/2020,2019/2020,Pittsburgh Penguins,,Caroli Hurricanes,,,,,Upcoming,,,,-78.721967,35.803306,Caroli Hurricanes vs Pittsburgh Penguins | Upcoming Game at Caroli Hurricanes
13/03/2020,2019/2020,Chicago Blackhawks,,Washington Capitals,,,,,Upcoming,,,,-77.021903,38.898147,Washington Capitals vs Chicago Blackhawks | Upcoming Game at Washington Capitals
13/03/2020,2019/2020,Minnesota Wild,,Philadelphia Flyers,,,,,Upcoming,,,,-75.171967,39.90041,Philadelphia Flyers vs Minnesota Wild | Upcoming Game at Philadelphia Flyers
13/03/2020,2019/2020,shville Predators,,Columbus Blue Jackets,,,,,Upcoming,,,,-83.006102,39.96904,Columbus Blue Jackets vs shville Predators | Upcoming Game at Columbus Blue Jackets
13/03/2020,2019/2020,Toronto Maple Leafs,,Boston Bruins,,,,,Upcoming,,,,-71.062106,42.366179,Boston Bruins vs Toronto Maple Leafs | Upcoming Game at Boston Bruins
13/03/2020,2019/2020,Winnipeg Jets,,Calgary Flames,,,,,Upcoming,,,,-114.051939,51.037398,Calgary Flames vs Winnipeg Jets | Upcoming Game at Calgary Flames
14/03/2020,2019/2020,New Jersey Devils,,Tampa Bay Lightning,,,,,Upcoming,,,,-82.451804,27.942695,Tampa Bay Lightning vs New Jersey Devils | Upcoming Game at Tampa Bay Lightning
14/03/2020,2019/2020,Montreal Cadiens,,Aheim Ducks,,,,,Upcoming,,,,-117.876426,33.807714,Aheim Ducks vs Montreal Cadiens | Upcoming Game at Aheim Ducks
14/03/2020,2019/2020,Ottawa Setors,,St. Louis Blues,,,,,Upcoming,,,,-90.202834,38.626798,St. Louis Blues vs Ottawa Setors | Upcoming Game at St. Louis Blues
14/03/2020,2019/2020,Vegas Golden Knights,,Colorado Avalanche,,,,,Upcoming,,,,-105.008479,39.74822,Colorado Avalanche vs Vegas Golden Knights | Upcoming Game at Colorado Avalanche
14/03/2020,2019/2020,Edmonton Oilers,,Philadelphia Flyers,,,,,Upcoming,,,,-75.171967,39.90041,Philadelphia Flyers vs Edmonton Oilers | Upcoming Game at Philadelphia Flyers
14/03/2020,2019/2020,New York Islanders,,Pittsburgh Penguins,,,,,Upcoming,,,,-79.989706,40.438823,Pittsburgh Penguins vs New York Islanders | Upcoming Game at Pittsburgh Penguins
14/03/2020,2019/2020,Caroli Hurricanes,,Buffalo Sabres,,,,,Upcoming,,,,-78.876395,42.874951,Buffalo Sabres vs Caroli Hurricanes | Upcoming Game at Buffalo Sabres
14/03/2020,2019/2020,shville Predators,,Minnesota Wild,,,,,Upcoming,,,,-93.102168,44.944905,Minnesota Wild vs shville Predators | Upcoming Game at Minnesota Wild
14/03/2020,2019/2020,Winnipeg Jets,,Vancouver Canucks,,,,,Upcoming,,,,-123.108833,49.277821,Vancouver Canucks vs Winnipeg Jets | Upcoming Game at Vancouver Canucks
15/03/2020,2019/2020,Dallas Stars,,Arizo Coyotes,,,,,Upcoming,,,,-112.261173,33.532977,Arizo Coyotes vs Dallas Stars | Upcoming Game at Arizo Coyotes
15/03/2020,2019/2020,Edmonton Oilers,,Washington Capitals,,,,,Upcoming,,,,-77.021903,38.898147,Washington Capitals vs Edmonton Oilers | Upcoming Game at Washington Capitals
15/03/2020,2019/2020,Calgary Flames,,New York Rangers,,,,,Upcoming,,,,-73.993455,40.750478,New York Rangers vs Calgary Flames | Upcoming Game at New York Rangers
15/03/2020,2019/2020,Florida Panthers,,Detroit Red Wings,,,,,Upcoming,,,,-83.055271,42.341077,Detroit Red Wings vs Florida Panthers | Upcoming Game at Detroit Red Wings
15/03/2020,2019/2020,Columbus Blue Jackets,,Boston Bruins,,,,,Upcoming,,,,-71.062106,42.366179,Boston Bruins vs Columbus Blue Jackets | Upcoming Game at Boston Bruins
16/03/2020,2019/2020,Montreal Cadiens,,Los Angeles Kings,,,,,Upcoming,,,,-118.267259,34.043004,Los Angeles Kings vs Montreal Cadiens | Upcoming Game at Los Angeles Kings
16/03/2020,2019/2020,Buffalo Sabres,,Caroli Hurricanes,,,,,Upcoming,,,,-78.721967,35.803306,Caroli Hurricanes vs Buffalo Sabres | Upcoming Game at Caroli Hurricanes
16/03/2020,2019/2020,Dallas Stars,,Vegas Golden Knights,,,,,Upcoming,,,,-115.178408,36.102827,Vegas Golden Knights vs Dallas Stars | Upcoming Game at Vegas Golden Knights
16/03/2020,2019/2020,San Jose Sharks,,Colorado Avalanche,,,,,Upcoming,,,,-105.008479,39.74822,Colorado Avalanche vs San Jose Sharks | Upcoming Game at Colorado Avalanche
16/03/2020,2019/2020,St. Louis Blues,,Philadelphia Flyers,,,,,Upcoming,,,,-75.171967,39.90041,Philadelphia Flyers vs St. Louis Blues | Upcoming Game at Philadelphia Flyers
16/03/2020,2019/2020,Calgary Flames,,New York Islanders,,,,,Upcoming,,,,-73.975334,40.682624,New York Islanders vs Calgary Flames | Upcoming Game at New York Islanders
16/03/2020,2019/2020,New Jersey Devils,,Toronto Maple Leafs,,,,,Upcoming,,,,-79.379026,43.64341,Toronto Maple Leafs vs New Jersey Devils | Upcoming Game at Toronto Maple Leafs
16/03/2020,2019/2020,Chicago Blackhawks,,Minnesota Wild,,,,,Upcoming,,,,-93.102168,44.944905,Minnesota Wild vs Chicago Blackhawks | Upcoming Game at Minnesota Wild
16/03/2020,2019/2020,Florida Panthers,,Winnipeg Jets,,,,,Upcoming,,,,-97.143754,49.89259,Winnipeg Jets vs Florida Panthers | Upcoming Game at Winnipeg Jets
17/03/2020,2019/2020,Vegas Golden Knights,,Arizo Coyotes,,,,,Upcoming,,,,-112.261173,33.532977,Arizo Coyotes vs Vegas Golden Knights | Upcoming Game at Arizo Coyotes
17/03/2020,2019/2020,Boston Bruins,,Aheim Ducks,,,,,Upcoming,,,,-117.876426,33.807714,Aheim Ducks vs Boston Bruins | Upcoming Game at Aheim Ducks
17/03/2020,2019/2020,Pittsburgh Penguins,,New York Rangers,,,,,Upcoming,,,,-73.993455,40.750478,New York Rangers vs Pittsburgh Penguins | Upcoming Game at New York Rangers
17/03/2020,2019/2020,Edmonton Oilers,,Ottawa Setors,,,,,Upcoming,,,,-75.927207,45.296899,Ottawa Setors vs Edmonton Oilers | Upcoming Game at Ottawa Setors
17/03/2020,2019/2020,Tampa Bay Lightning,,Vancouver Canucks,,,,,Upcoming,,,,-123.108833,49.277821,Vancouver Canucks vs Tampa Bay Lightning | Upcoming Game at Vancouver Canucks
18/03/2020,2019/2020,Buffalo Sabres,,Florida Panthers,,,,,Upcoming,,,,-80.325378,26.158498,Florida Panthers vs Buffalo Sabres | Upcoming Game at Florida Panthers
18/03/2020,2019/2020,Boston Bruins,,Los Angeles Kings,,,,,Upcoming,,,,-118.267259,34.043004,Los Angeles Kings vs Boston Bruins | Upcoming Game at Los Angeles Kings
18/03/2020,2019/2020,St. Louis Blues,,Caroli Hurricanes,,,,,Upcoming,,,,-78.721967,35.803306,Caroli Hurricanes vs St. Louis Blues | Upcoming Game at Caroli Hurricanes
18/03/2020,2019/2020,Colorado Avalanche,,shville Predators,,,,,Upcoming,,,,-86.778458,36.159125,shville Predators vs Colorado Avalanche | Upcoming Game at shville Predators
18/03/2020,2019/2020,Montreal Cadiens,,San Jose Sharks,,,,,Upcoming,,,,-121.901304,37.332713,San Jose Sharks vs Montreal Cadiens | Upcoming Game at San Jose Sharks
18/03/2020,2019/2020,Washington Capitals,,Columbus Blue Jackets,,,,,Upcoming,,,,-83.006102,39.96904,Columbus Blue Jackets vs Washington Capitals | Upcoming Game at Columbus Blue Jackets
18/03/2020,2019/2020,Calgary Flames,,New Jersey Devils,,,,,Upcoming,,,,-74.171058,40.733511,New Jersey Devils vs Calgary Flames | Upcoming Game at New Jersey Devils
18/03/2020,2019/2020,Minnesota Wild,,Chicago Blackhawks,,,,,Upcoming,,,,-87.674192,41.880666,Chicago Blackhawks vs Minnesota Wild | Upcoming Game at Chicago Blackhawks
18/03/2020,2019/2020,New York Islanders,,Toronto Maple Leafs,,,,,Upcoming,,,,-79.379026,43.64341,Toronto Maple Leafs vs New York Islanders | Upcoming Game at Toronto Maple Leafs
19/03/2020,2019/2020,Philadelphia Flyers,,Dallas Stars,,,,,Upcoming,,,,-96.810706,32.791093,Dallas Stars vs Philadelphia Flyers | Upcoming Game at Dallas Stars
19/03/2020,2019/2020,Detroit Red Wings,,Arizo Coyotes,,,,,Upcoming,,,,-112.261173,33.532977,Arizo Coyotes vs Detroit Red Wings | Upcoming Game at Arizo Coyotes
19/03/2020,2019/2020,Vancouver Canucks,,Aheim Ducks,,,,,Upcoming,,,,-117.876426,33.807714,Aheim Ducks vs Vancouver Canucks | Upcoming Game at Aheim Ducks
19/03/2020,2019/2020,Ottawa Setors,,Washington Capitals,,,,,Upcoming,,,,-77.021903,38.898147,Washington Capitals vs Ottawa Setors | Upcoming Game at Washington Capitals
19/03/2020,2019/2020,New York Rangers,,Pittsburgh Penguins,,,,,Upcoming,,,,-79.989706,40.438823,Pittsburgh Penguins vs New York Rangers | Upcoming Game at Pittsburgh Penguins
19/03/2020,2019/2020,Minnesota Wild,,Winnipeg Jets,,,,,Upcoming,,,,-97.143754,49.89259,Winnipeg Jets vs Minnesota Wild | Upcoming Game at Winnipeg Jets
19/03/2020,2019/2020,Tampa Bay Lightning,,Edmonton Oilers,,,,,Upcoming,,,,-113.498029,53.546977,Edmonton Oilers vs Tampa Bay Lightning | Upcoming Game at Edmonton Oilers
20/03/2020,2019/2020,St. Louis Blues,,Florida Panthers,,,,,Upcoming,,,,-80.325378,26.158498,Florida Panthers vs St. Louis Blues | Upcoming Game at Florida Panthers
20/03/2020,2019/2020,Vancouver Canucks,,Los Angeles Kings,,,,,Upcoming,,,,-118.267259,34.043004,Los Angeles Kings vs Vancouver Canucks | Upcoming Game at Los Angeles Kings
20/03/2020,2019/2020,Ottawa Setors,,Caroli Hurricanes,,,,,Upcoming,,,,-78.721967,35.803306,Caroli Hurricanes vs Ottawa Setors | Upcoming Game at Caroli Hurricanes
20/03/2020,2019/2020,Detroit Red Wings,,Vegas Golden Knights,,,,,Upcoming,,,,-115.178408,36.102827,Vegas Golden Knights vs Detroit Red Wings | Upcoming Game at Vegas Golden Knights
20/03/2020,2019/2020,Philadelphia Flyers,,shville Predators,,,,,Upcoming,,,,-86.778458,36.159125,shville Predators vs Philadelphia Flyers | Upcoming Game at shville Predators
20/03/2020,2019/2020,Boston Bruins,,San Jose Sharks,,,,,Upcoming,,,,-121.901304,37.332713,San Jose Sharks vs Boston Bruins | Upcoming Game at San Jose Sharks
20/03/2020,2019/2020,Montreal Cadiens,,Colorado Avalanche,,,,,Upcoming,,,,-105.008479,39.74822,Colorado Avalanche vs Montreal Cadiens | Upcoming Game at Colorado Avalanche
20/03/2020,2019/2020,New York Islanders,,New Jersey Devils,,,,,Upcoming,,,,-74.171058,40.733511,New Jersey Devils vs New York Islanders | Upcoming Game at New Jersey Devils
20/03/2020,2019/2020,Chicago Blackhawks,,Buffalo Sabres,,,,,Upcoming,,,,-78.876395,42.874951,Buffalo Sabres vs Chicago Blackhawks | Upcoming Game at Buffalo Sabres
20/03/2020,2019/2020,Columbus Blue Jackets,,Toronto Maple Leafs,,,,,Upcoming,,,,-79.379026,43.64341,Toronto Maple Leafs vs Columbus Blue Jackets | Upcoming Game at Toronto Maple Leafs
20/03/2020,2019/2020,Tampa Bay Lightning,,Calgary Flames,,,,,Upcoming,,,,-114.051939,51.037398,Calgary Flames vs Tampa Bay Lightning | Upcoming Game at Calgary Flames
21/03/2020,2019/2020,Winnipeg Jets,,Dallas Stars,,,,,Upcoming,,,,-96.810706,32.791093,Dallas Stars vs Winnipeg Jets | Upcoming Game at Dallas Stars
21/03/2020,2019/2020,Arizo Coyotes,,Los Angeles Kings,,,,,Upcoming,,,,-118.267259,34.043004,Los Angeles Kings vs Arizo Coyotes | Upcoming Game at Los Angeles Kings
21/03/2020,2019/2020,Washington Capitals,,Pittsburgh Penguins,,,,,Upcoming,,,,-79.989706,40.438823,Pittsburgh Penguins vs Washington Capitals | Upcoming Game at Pittsburgh Penguins
21/03/2020,2019/2020,Caroli Hurricanes,,New York Islanders,,,,,Upcoming,,,,-73.975334,40.682624,New York Islanders vs Caroli Hurricanes | Upcoming Game at New York Islanders
21/03/2020,2019/2020,shville Predators,,Chicago Blackhawks,,,,,Upcoming,,,,-87.674192,41.880666,Chicago Blackhawks vs shville Predators | Upcoming Game at Chicago Blackhawks
21/03/2020,2019/2020,New York Rangers,,Buffalo Sabres,,,,,Upcoming,,,,-78.876395,42.874951,Buffalo Sabres vs New York Rangers | Upcoming Game at Buffalo Sabres
22/03/2020,2019/2020,Vancouver Canucks,,Vegas Golden Knights,,,,,Upcoming,,,,-115.178408,36.102827,Vegas Golden Knights vs Vancouver Canucks | Upcoming Game at Vegas Golden Knights
22/03/2020,2019/2020,Columbus Blue Jackets,,New Jersey Devils,,,,,Upcoming,,,,-74.171058,40.733511,New Jersey Devils vs Columbus Blue Jackets | Upcoming Game at New Jersey Devils
22/03/2020,2019/2020,Florida Panthers,,Toronto Maple Leafs,,,,,Upcoming,,,,-79.379026,43.64341,Toronto Maple Leafs vs Florida Panthers | Upcoming Game at Toronto Maple Leafs
22/03/2020,2019/2020,Colorado Avalanche,,Minnesota Wild,,,,,Upcoming,,,,-93.102168,44.944905,Minnesota Wild vs Colorado Avalanche | Upcoming Game at Minnesota Wild
22/03/2020,2019/2020,San Jose Sharks,,Calgary Flames,,,,,Upcoming,,,,-114.051939,51.037398,Calgary Flames vs San Jose Sharks | Upcoming Game at Calgary Flames
22/03/2020,2019/2020,Aheim Ducks,,Edmonton Oilers,,,,,Upcoming,,,,-113.498029,53.546977,Edmonton Oilers vs Aheim Ducks | Upcoming Game at Edmonton Oilers
23/03/2020,2019/2020,Los Angeles Kings,,Dallas Stars,,,,,Upcoming,,,,-96.810706,32.791093,Dallas Stars vs Los Angeles Kings | Upcoming Game at Dallas Stars
23/03/2020,2019/2020,Winnipeg Jets,,shville Predators,,,,,Upcoming,,,,-86.778458,36.159125,shville Predators vs Winnipeg Jets | Upcoming Game at shville Predators
23/03/2020,2019/2020,St. Louis Blues,,Washington Capitals,,,,,Upcoming,,,,-77.021903,38.898147,Washington Capitals vs St. Louis Blues | Upcoming Game at Washington Capitals
23/03/2020,2019/2020,New York Islanders,,Philadelphia Flyers,,,,,Upcoming,,,,-75.171967,39.90041,Philadelphia Flyers vs New York Islanders | Upcoming Game at Philadelphia Flyers
23/03/2020,2019/2020,Caroli Hurricanes,,Pittsburgh Penguins,,,,,Upcoming,,,,-79.989706,40.438823,Pittsburgh Penguins vs Caroli Hurricanes | Upcoming Game at Pittsburgh Penguins
23/03/2020,2019/2020,Columbus Blue Jackets,,New York Rangers,,,,,Upcoming,,,,-73.993455,40.750478,New York Rangers vs Columbus Blue Jackets | Upcoming Game at New York Rangers
23/03/2020,2019/2020,Detroit Red Wings,,Boston Bruins,,,,,Upcoming,,,,-71.062106,42.366179,Boston Bruins vs Detroit Red Wings | Upcoming Game at Boston Bruins
23/03/2020,2019/2020,Buffalo Sabres,,Montreal Cadiens,,,,,Upcoming,,,,-73.56945,44.496067,Montreal Cadiens vs Buffalo Sabres | Upcoming Game at Montreal Cadiens
23/03/2020,2019/2020,Florida Panthers,,Ottawa Setors,,,,,Upcoming,,,,-75.927207,45.296899,Ottawa Setors vs Florida Panthers | Upcoming Game at Ottawa Setors
24/03/2020,2019/2020,Toronto Maple Leafs,,Tampa Bay Lightning,,,,,Upcoming,,,,-82.451804,27.942695,Tampa Bay Lightning vs Toronto Maple Leafs | Upcoming Game at Tampa Bay Lightning
24/03/2020,2019/2020,Arizo Coyotes,,Vegas Golden Knights,,,,,Upcoming,,,,-115.178408,36.102827,Vegas Golden Knights vs Arizo Coyotes | Upcoming Game at Vegas Golden Knights
